"Colorado Medicaid Fee Schedule January 1, 2012",,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after January 1, 2012.  Please refer to the Fee Schedule Instructions on the website for an explanation of each field.",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Relative Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
36515,,1.91,32.47,$62.02,0,999,0,No,
36516,,1.91,32.47,$62.02,0,999,0,No,
36522,,3.95,32.47,$128.26,0,999,0,No,
36555,,2.68,32.47,$87.02,0,4,0,No,
36556,,2.45,32.47,$79.55,5,999,0,No,
36557,,6,32.47,$194.82,0,4,10,No,
36558,,5.7,32.47,$185.08,5,999,10,No,
36560,,7.13,32.47,$231.51,0,4,10,No,
36561,,6.89,32.47,$223.72,5,999,10,No,
36563,,7.15,32.47,$232.16,0,999,10,No,
36565,,6.89,32.47,$223.72,0,999,10,No,
36566,,7.37,32.47,$239.30,0,999,10,No,
36568,,1.97,32.47,$63.97,0,4,0,No,
36569,,1.86,32.47,$60.39,5,999,0,No,
36570,,6.22,32.47,$201.96,0,4,10,No,
36571,,6.2,32.47,$201.31,5,999,10,No,
36575,,1.05,32.47,$34.09,0,999,0,No,
36576,,4,32.47,$129.88,0,999,10,No,
36578,,4.56,32.47,$148.06,0,999,10,No,
36580,,1.36,32.47,$44.16,0,999,0,No,
36581,,4.24,32.47,$137.67,0,999,10,No,
36582,,6.22,32.47,$201.96,0,999,10,No,
36583,,6.27,32.47,$203.59,0,999,10,No,
36584,,1.39,32.47,$45.13,0,999,0,No,
36585,,5.83,32.47,$189.30,0,999,10,No,
36589,,2.87,32.47,$93.19,0,999,10,No,
36590,,3.82,32.47,$124.04,0,999,10,No,
36591,,0.41,32.47,$13.31,0,999,0,No,
36592,,0.5,32.47,$16.24,0,999,0,No,
36593,,0.64,32.47,$20.78,0,999,0,No,
36595,,3.89,32.47,$126.31,0,999,0,No,
36596,,0.95,32.47,$30.85,0,999,0,No,
36597,,1.25,32.47,$40.59,0,999,0,No,
36598,,2.66,32.47,$86.37,0,999,0,No,
36600,,0.2,32.47,$6.49,0,999,0,No,
36620,,1.2,32.47,$38.96,0,999,0,No,
36625,,1.4,32.47,$45.46,0,999,0,No,
36640,,1.4,32.47,$45.46,0,999,0,No,
36660,,1.78,32.47,$57.80,0,1,0,No,
36680,,1.57,32.47,$50.98,0,999,0,No,
36800,,3,32.47,$97.41,0,999,0,No,
36810,,5.55,32.47,$180.21,0,999,0,No,
36815,,3.92,32.47,$127.28,0,999,0,No,
36818,,15.36,32.47,$498.74,0,999,90,No,
36819,,16.52,32.47,$536.40,0,999,90,No,
36820,,17.53,32.47,$569.20,0,999,90,No,
36821,,12.5,32.47,$405.88,0,999,90,No,
36822,,6.38,32.47,$207.16,0,999,90,No,
36823,,11,32.47,$357.17,0,999,90,No,
36825,,15.5,32.47,$503.29,0,999,90,No,
36830,,12.5,32.47,$405.88,0,999,90,No,
36831,,8.75,32.47,$284.11,0,999,90,No,
36832,,15.35,32.47,$498.41,0,999,90,No,
36833,,13.41,32.47,$435.42,0,999,90,No,
36835,,12.05,32.47,$391.26,0,999,90,No,
36838,,23.86,32.47,$774.73,0,999,90,No,
36860,,1,32.47,$32.47,0,999,0,No,
36861,,2,32.47,$64.94,0,999,0,No,
36870,,30.47,32.47,$989.36,0,999,90,No,
3700F,,,,Not a benefit,,,,,
37140,,30,32.47,$974.10,0,999,90,No,
37145,,30,32.47,$974.10,0,999,90,No,
37160,,30,32.47,$974.10,0,999,90,No,
37180,,30,32.47,$974.10,0,999,90,No,
37181,,30,32.47,$974.10,0,999,90,No,
37182,,18.87,32.47,$612.71,0,999,0,No,
37183,,8.8,32.47,$285.74,0,999,0,No,
37184,,63.01,32.47,"$2,045.93",0,999,0,No,
37185,,20.53,32.47,$666.61,0,999,0,No,
37186,,42.57,32.47,"$1,382.25",0,999,0,No,
37187,,61.32,32.47,"$1,991.06",0,999,0,No,
37188,,53.04,32.47,"$1,722.21",0,999,0,No,
37191,,61.9,32.47,"$2,009.89",0,999,0,,
37192,,41.44,32.47,"$1,345.56",0,999,0,,
37193,,39.54,32.47,"$1,283.86",0,999,0,,
37195,,6.43,32.47,$208.78,0,999,0,No,
37200,,4.64,32.47,$150.66,0,999,0,No,
37201,,7.58,32.47,$246.12,0,999,0,No,
37202,,7.53,32.47,$244.50,0,999,0,No,
37203,,6.54,32.47,$212.35,0,999,0,No,
37204,,24.04,32.47,$780.58,0,999,0,No,
37205,,10.89,32.47,$353.60,0,999,0,No,
37206,,6.14,32.47,$199.37,0,999,0,No,
37207,,11.72,32.47,$380.55,0,999,0,No,
37208,,5.26,32.47,$170.79,0,999,0,No,
37209,,2.86,32.47,$92.86,0,999,0,No,
3720F,,,,Not a benefit,,,,,
37210,,45.69,32.47,"$1,483.55",0,999,0,No,
37215,,23.1,32.47,$750.06,0,999,90,No,
37216,,22.26,32.47,$722.78,0,999,90,No,
37220,,72.19,32.47,"$2,344.01",0,999,0,No,
37221,,106.76,32.47,"$3,466.50",0,999,0,No,
37222,,20.77,32.47,$674.40,0,999,0,No,
37223,,58.83,32.47,"$1,910.21",0,999,0,No,
37224,,86.76,32.47,"$2,817.10",0,999,0,No,
37225,,245.39,32.47,"$7,967.81",0,999,0,No,
37226,,205.55,32.47,"$6,674.21",0,999,0,No,
37227,,331.81,32.47,"$10,773.87",0,999,0,No,
37228,,123.55,32.47,"$4,011.67",0,999,0,No,
37229,,243.21,32.47,"$7,897.03",0,999,0,No,
37230,,191.04,32.47,"$6,203.07",0,999,0,No,
37231,,306.76,32.47,"$9,960.50",0,999,0,No,
37232,,27.7,32.47,$899.42,0,999,0,No,
37233,,33.79,32.47,"$1,097.16",0,999,0,No,
37234,,88.46,32.47,"$2,872.30",0,999,0,No,
37235,,94.44,32.47,"$3,066.47",0,999,0,No,
37250,,2.55,32.47,$82.80,0,999,0,No,
37251,,1.59,32.47,$51.63,0,999,0,No,
3725F,,,,Not a benefit,,,,,
37500,,15.37,32.47,$499.06,0,999,90,No,
37501,,,,Code is manually priced,0,999,90,No,
37565,,10,32.47,$324.70,0,999,90,No,
37600,,6,32.47,$194.82,0,999,90,No,
37605,,8,32.47,$259.76,0,999,90,No,
37606,,10,32.47,$324.70,0,999,90,No,
37607,,7.45,32.47,$241.90,0,999,90,No,
37609,,1.4,32.47,$45.46,0,999,10,No,
37615,,8,32.47,$259.76,0,999,90,No,
37616,,20,32.47,$649.40,0,999,90,No,
37617,,15,32.47,$487.05,0,999,90,No,
37618,,10,32.47,$324.70,0,999,90,No,
37619,,37.7,32.47,"$1,224.12",0,999,90,,
37650,,7,32.47,$227.29,0,999,90,No,
37660,,10,32.47,$324.70,0,999,90,No,
37700,,4,32.47,$129.88,0,999,90,No,
37718,,8.45,32.47,$274.37,0,999,90,No,
37722,,9.96,32.47,$323.40,0,999,90,No,
37735,,16.53,32.47,$536.73,0,999,90,No,
37760,,16.28,32.47,$528.61,0,999,90,No,
37761,,9.81,32.47,$318.53,0,999,90,No,
37765,,9.04,32.47,$293.53,0,999,90,No,
37766,,11,32.47,$357.17,0,999,90,No,
37780,,2,32.47,$64.94,0,999,90,No,
37785,,1.2,32.47,$38.96,0,999,90,No,
37788,,25.87,32.47,$840.00,0,999,90,No,
37790,,9.53,32.47,$309.44,0,999,90,No,
37799,,,,Code is manually priced,0,999,90,No,
38100,,18,32.47,$584.46,0,999,90,No,
38101,,18,32.47,$584.46,0,999,90,No,
38102,,6.11,32.47,$198.39,0,999,0,No,
38115,,18,32.47,$584.46,0,999,90,No,
38120,,16,32.47,$519.52,0,999,90,No,
38129,,,,Code is manually priced,0,999,90,No,
38200,,2,32.47,$64.94,0,999,0,No,
38204,,,,Not a benefit,,,,,
38205,,1.65,32.47,$53.58,0,999,0,No,
38206,,1.65,32.47,$53.58,0,999,0,No,
38207,,,,Not a benefit,,,,,
38208,,,,Not a benefit,,,,,
38209,,,,Not a benefit,,,,,
38210,,,,Not a benefit,,,,,
38211,,,,Not a benefit,,,,,
38212,,,,Not a benefit,,,,,
38213,,,,Not a benefit,,,,,
38214,,,,Not a benefit,,,,,
38215,,,,Not a benefit,,,,,
38220,,4.62,32.47,$150.01,0,999,0,No,
38221,,4.94,32.47,$160.40,0,999,0,No,
38230,,12.85,32.47,$417.24,0,999,10,No,
38240,,10.23,32.47,$332.17,0,999,0,No,
38241,,10.24,32.47,$332.49,0,999,0,No,
38242,,9.81,32.47,$318.53,0,999,0,No,
38300,,1,32.47,$32.47,0,999,10,No,
38305,,2,32.47,$64.94,0,999,90,No,
38308,,5,32.47,$162.35,0,999,90,No,
38380,,5,32.47,$162.35,0,999,90,No,
38381,,14,32.47,$454.58,0,999,90,No,
38382,,11.99,32.47,$389.32,0,999,90,No,
38500,,1.4,32.47,$45.46,0,999,10,No,
38505,,1.89,32.47,$61.37,0,999,0,No,
38510,,9.87,32.47,$320.48,0,999,10,No,
38520,,5,32.47,$162.35,0,999,90,No,
38525,,8,32.47,$259.76,0,999,90,No,
38530,,7,32.47,$227.29,0,999,90,No,
38542,,3.4,32.47,$110.40,0,999,90,No,
38550,,6,32.47,$194.82,0,999,90,No,
38555,,10,32.47,$324.70,0,999,90,No,
38562,,14,32.47,$454.58,0,999,90,No,
38564,,17.23,32.47,$559.46,0,999,90,No,
38570,,12.6,32.47,$409.12,0,999,10,No,
38571,,16.39,32.47,$532.18,0,999,10,No,
38572,,19.05,32.47,$618.55,0,999,10,No,
38589,,,,Code is manually priced,0,999,10,No,
38700,,12,32.47,$389.64,0,999,90,No,
38720,,24,32.47,$779.28,0,999,90,No,
38724,,24,32.47,$779.28,0,999,90,No,
38740,,8,32.47,$259.76,0,999,90,No,
38745,,14,32.47,$454.58,0,999,90,No,
38746,,5.6,32.47,$181.83,0,999,0,No,
38747,,6.23,32.47,$202.29,0,999,0,No,
38760,,8,32.47,$259.76,0,999,90,No,
38765,,16,32.47,$519.52,0,999,90,No,
38770,,16,32.47,$519.52,0,999,90,No,
38780,,26,32.47,$844.22,0,999,90,No,
38790,,2.11,32.47,$68.51,0,999,0,No,
38792,,1.02,32.47,$33.12,0,999,0,No,
38794,,,,Not a benefit,,,,,
38900,,3.04,32.47,$98.71,0,999,0,No,
38999,,,,Code is manually priced,0,999,90,No,
39000,,12.44,32.47,$403.93,0,999,90,No,
39010,,12,32.47,$389.64,0,999,90,No,
39200,,18,32.47,$584.46,0,999,90,No,
39220,,18,32.47,$584.46,0,999,90,No,
39400,,5,32.47,$162.35,0,999,10,No,
39499,,,,Code is manually priced,0,999,90,No,
39501,,17.66,32.47,$573.42,0,999,90,No,
39503,,22,32.47,$714.34,0,999,90,No,
39540,,19,32.47,$616.93,0,999,90,No,
39541,,19,32.47,$616.93,0,999,90,No,
39545,,12,32.47,$389.64,0,999,90,No,
39560,,17.53,32.47,$569.20,0,999,90,No,
39561,,24.03,32.47,$780.25,0,999,90,No,
39599,,,,Code is manually priced,0,999,90,No,
4000F,,,,Not a benefit,,,,,
4001F,,,,Not a benefit,,,,,
4003F,,,,Not a benefit,,,,,
4004F,,,,Not a benefit,,,,,
4005F,,,,Not a benefit,,,,,
4008F,,,,Not a benefit,,,,,
4010F,,,,Not a benefit,,,,,
4011F,,,,Not a benefit,,,,,
4012F,,,,Not a benefit,,,,,
4013F,,,,Not a benefit,,,,,
4014F,,,,Not a benefit,,,,,
4015F,,,,Not a benefit,,,,,
4016F,,,,Not a benefit,,,,,
4017F,,,,Not a benefit,,,,,
4018F,,,,Not a benefit,,,,,
4019F,,,,Not a benefit,,,,,
4025F,,,,Not a benefit,,,,,
4030F,,,,Not a benefit,,,,,
4033F,,,,Not a benefit,,,,,
4035F,,,,Not a benefit,,,,,
4037F,,,,Not a benefit,,,,,
4040F,,,,Not a benefit,,,,,
4041F,,,,Not a benefit,,,,,
4042F,,,,Not a benefit,,,,,
4043F,,,,Not a benefit,,,,,
4044F,,,,Not a benefit,,,,,
4045F,,,,Not a benefit,,,,,
4046F,,,,Not a benefit,,,,,
4047F,,,,Not a benefit,,,,,
4048F,,,,Not a benefit,,,,,
40490,,0.8,32.47,$25.98,0,999,0,No,
4049F,,,,Not a benefit,,,,,
40500,,8,32.47,$259.76,0,999,90,No,
4050F,,,,Not a benefit,,,,,
40510,,7,32.47,$227.29,0,999,90,No,
4051F,,,,Not a benefit,,,,,
40520,,6,32.47,$194.82,0,999,90,No,
40525,,13.72,32.47,$445.49,0,999,90,No,
40527,,16.2,32.47,$526.01,0,999,90,No,
4052F,,,,Not a benefit,,,,,
40530,,7,32.47,$227.29,0,999,90,No,
4053F,,,,Not a benefit,,,,,
4054F,,,,Not a benefit,,,,,
4055F,,,,Not a benefit,,,,,
4056F,,,,Not a benefit,,,,,
4058F,,,,Not a benefit,,,,,
4060F,,,,Not a benefit,,,,,
4062F,,,,Not a benefit,,,,,
4063F,,,,Not a benefit,,,,,
4064F,,,,Not a benefit,,,,,
40650,,3,32.47,$97.41,0,999,90,No,
40652,,4,32.47,$129.88,0,999,90,No,
40654,,6,32.47,$194.82,0,999,90,No,
4065F,,,,Not a benefit,,,,,
4066F,,,,Not a benefit,,,,,
4067F,,,,Not a benefit,,,,,
40700,,16,32.47,$519.52,0,999,90,No,
40701,,24,32.47,$779.28,0,999,90,No,
40702,,14,32.47,$454.58,0,999,90,No,
4070F,,,,Not a benefit,,,,,
40720,,16,32.47,$519.52,0,999,90,No,
4073F,,,,Not a benefit,,,,,
4075F,,,,Not a benefit,,,,,
40761,,26.4,32.47,$857.21,0,999,90,No,
4077F,,,,Not a benefit,,,,,
40799,,,,Code is manually priced,0,999,90,No,
4079F,,,,Not a benefit,,,,,
40800,,0.8,32.47,$25.98,0,999,10,No,
40801,,1.5,32.47,$48.71,0,999,10,No,
40804,,0.8,32.47,$25.98,0,999,10,No,
40805,,1.5,32.47,$48.71,0,999,10,No,
40806,,0.5,32.47,$16.24,0,999,0,No,
40808,,0.8,32.47,$25.98,0,999,10,No,
40810,,0.6,32.47,$19.48,0,999,10,No,
40812,,1.5,32.47,$48.71,0,999,10,No,
40814,,2,32.47,$64.94,0,999,90,No,
40816,,3,32.47,$97.41,0,999,90,No,
40818,,2,32.47,$64.94,0,999,90,No,
40819,,4.65,32.47,$150.99,0,999,90,No,
40820,,0.5,32.47,$16.24,0,999,10,No,
40830,,1.2,32.47,$38.96,0,999,10,No,
40831,,2,32.47,$64.94,0,999,10,No,
40840,,12.3,32.47,$399.38,0,999,90,No,
40842,,13.81,32.47,$448.41,0,999,90,No,
40843,,18.01,32.47,$584.78,0,999,90,No,
40844,,23.89,32.47,$775.71,0,999,90,No,
40845,,14,32.47,$454.58,0,999,90,No,
4084F,,,,Not a benefit,,,,,
4086F,,,,Not a benefit,,,,,
40899,,,,Code is manually priced,0,999,90,No,
4090F,,,,Not a benefit,,,,,
4095F,,,,Not a benefit,,,,,
41000,,1,32.47,$32.47,0,999,10,No,
41005,,1,32.47,$32.47,0,999,10,No,
41006,,1,32.47,$32.47,0,999,90,No,
41007,,1,32.47,$32.47,0,999,90,No,
41008,,1,32.47,$32.47,0,999,90,No,
41009,,1,32.47,$32.47,0,999,90,No,
4100F,,,,Not a benefit,,,,,
41010,,2.13,32.47,$69.16,0,999,10,No,
41015,,0.8,32.47,$25.98,0,999,90,No,
41016,,0.8,32.47,$25.98,0,999,90,No,
41017,,0.8,32.47,$25.98,0,999,90,No,
41018,,0.8,32.47,$25.98,0,999,90,No,
41019,,8.41,32.47,$273.07,0,999,0,No,
41100,,0.8,32.47,$25.98,0,999,10,No,
41105,,1.1,32.47,$35.72,0,999,10,No,
41108,,0.6,32.47,$19.48,0,999,10,No,
4110F,,,,Not a benefit,,,,,
41110,,0.8,32.47,$25.98,0,999,10,No,
41112,,1.4,32.47,$45.46,0,999,90,No,
41113,,1.4,32.47,$45.46,0,999,90,No,
41114,,16,32.47,$519.52,0,999,90,No,
41115,,3.42,32.47,$111.05,0,999,10,No,
41116,,1.4,32.47,$45.46,0,999,90,No,
41120,,9,32.47,$292.23,0,999,90,No,
41130,,11,32.47,$357.17,0,999,90,No,
41135,,26,32.47,$844.22,0,999,90,No,
41140,,17,32.47,$551.99,0,999,90,No,
41145,,28,32.47,$909.16,0,999,90,No,
41150,,22,32.47,$714.34,0,999,90,No,
41153,,23,32.47,$746.81,0,999,90,No,
41155,,30,32.47,$974.10,0,999,90,No,
4115F,,,,Not a benefit,,,,,
4120F,,,,Not a benefit,,,,,
4124F,,,,Not a benefit,,,,,
41250,,1.2,32.47,$38.96,0,999,10,No,
41251,,1.6,32.47,$51.95,0,999,10,No,
41252,,3,32.47,$97.41,0,999,10,No,
4130F,,,,Not a benefit,,,,,
4131F,,,,Not a benefit,,,,,
4132F,,,,Not a benefit,,,,,
4133F,,,,Not a benefit,,,,,
4134F,,,,Not a benefit,,,,,
4135F,,,,Not a benefit,,,,,
4136F,,,,Not a benefit,,,,,
4140F,,,,Not a benefit,,,,,
4144F,,,,Not a benefit,,,,,
4148F,,,,Not a benefit,,,,,
4149F,,,,Not a benefit,,,,,
41500,,5,32.47,$162.35,0,999,90,No,
4150F,,,,Not a benefit,,,,,
41510,,10,32.47,$324.70,0,999,90,No,
41512,,12.07,32.47,$391.91,0,999,90,No,
4151F,,,,Not a benefit,,,,,
41520,,6.96,32.47,$225.99,0,999,90,No,
41530,,60.32,32.47,"$1,958.59",0,999,0,No,
4153F,,,,Not a benefit,,,,,
4155F,,,,Not a benefit,,,,,
4157F,,,,Not a benefit,,,,,
4158F,,,,Not a benefit,,,,,
41599,,,,Code is manually priced,0,999,90,No,
4159F,,,,Not a benefit,,,,,
4163F,,,,Not a benefit,,,,,
4164F,,,,Not a benefit,,,,,
4165F,,,,Not a benefit,,,,,
4167F,,,,Not a benefit,,,,,
4168F,,,,Not a benefit,,,,,
4169F,,,,Not a benefit,,,,,
4171F,,,,Not a benefit,,,,,
4172F,,,,Not a benefit,,,,,
4174F,,,,Not a benefit,,,,,
4175F,,,,Not a benefit,,,,,
4176F,,,,Not a benefit,,,,,
4177F,,,,Not a benefit,,,,,
4178F,,,,Not a benefit,,,,,
4179F,,,,Not a benefit,,,,,
41800,,0.9,32.47,$29.22,0,999,10,No,
41805,,0.8,32.47,$25.98,0,999,10,No,
41806,,1,32.47,$32.47,0,999,10,No,
4180F,,,,Not a benefit,,,,,
4181F,,,,Not a benefit,,,,,
41820,,5.3,32.47,$172.09,0,999,0,No,
41821,,1.57,32.47,$50.98,0,999,0,No,
41822,,4.9,32.47,$159.10,0,999,10,Yes,
41823,,8.47,32.47,$275.02,0,999,90,No,
41825,,2.5,32.47,$81.18,0,999,10,No,
41826,,3,32.47,$97.41,0,999,10,No,
41827,,3.5,32.47,$113.65,0,999,90,No,
41828,,5.22,32.47,$169.49,0,999,10,No,
4182F,,,,Not a benefit,,,,,
41830,,7.77,32.47,$252.29,0,999,10,No,
41850,,0.6,32.47,$19.48,0,999,0,No,
4185F,,,,Not a benefit,,,,,
4186F,,,,Not a benefit,,,,,
41870,,7.49,32.47,$243.20,0,999,0,Yes,
41872,,6.19,32.47,$200.99,0,999,90,Yes,
41874,,7.39,32.47,$239.95,0,999,90,Yes,
4187F,,,,Not a benefit,,,,,
4188F,,,,Not a benefit,,,,,
41899,,,,Code is manually priced,0,999,90,No,
4189F,,,,Not a benefit,,,,,
4190F,,,,Not a benefit,,,,,
4191F,,,,Not a benefit,,,,,
4192F,,,,Not a benefit,,,,,
4193F,,,,Not a benefit,,,,,
4194F,,,,Not a benefit,,,,,
4195F,,,,Not a benefit,,,,,
4196F,,,,Not a benefit,,,,,
42000,,0.9,32.47,$29.22,0,999,10,No,
4200F,,,,Not a benefit,,,,,
4201F,,,,Not a benefit,,,,,
42100,,0.6,32.47,$19.48,0,999,10,No,
42104,,0.8,32.47,$25.98,0,999,10,No,
42106,,1.4,32.47,$45.46,0,999,10,No,
42107,,10.98,32.47,$356.52,0,999,90,No,
4210F,,,,Not a benefit,,,,,
42120,,18,32.47,$584.46,0,999,90,No,
42140,,1,32.47,$32.47,0,999,90,No,
42145,,11,32.47,$357.17,0,999,90,No,
42160,,0.6,32.47,$19.48,0,999,10,No,
42180,,1.6,32.47,$51.95,0,999,10,No,
42182,,3,32.47,$97.41,0,999,10,No,
42200,,21.99,32.47,$714.02,0,999,90,No,
42205,,19,32.47,$616.93,0,999,90,No,
4220F,,,,Not a benefit,,,,,
42210,,22,32.47,$714.34,0,999,90,No,
42215,,16,32.47,$519.52,0,999,90,No,
4221F,,,,Not a benefit,,,,,
42220,,17,32.47,$551.99,0,999,90,No,
42225,,17,32.47,$551.99,0,999,90,No,
42226,,23.05,32.47,$748.43,0,999,90,No,
42227,,22.41,32.47,$727.65,0,999,90,No,
42235,,5,32.47,$162.35,0,999,90,No,
42260,,6,32.47,$194.82,0,999,90,No,
42280,,0.8,32.47,$25.98,0,999,10,No,
42281,,0.4,32.47,$12.99,0,999,10,No,
42299,,,,Code is manually priced,0,999,90,No,
42300,,2,32.47,$64.94,0,999,10,No,
42305,,3,32.47,$97.41,0,999,90,No,
4230F,,,,Not a benefit,,,,,
42310,,1.3,32.47,$42.21,0,999,10,No,
42320,,2,32.47,$64.94,0,999,10,No,
42330,,1,32.47,$32.47,0,999,10,No,
42335,,2.4,32.47,$77.93,0,999,90,No,
42340,,5,32.47,$162.35,0,999,90,No,
42400,,1.3,32.47,$42.21,0,999,0,No,
42405,,2.5,32.47,$81.18,0,999,10,No,
42408,,3,32.47,$97.41,0,999,90,No,
42409,,3,32.47,$97.41,0,999,90,No,
4240F,,,,Not a benefit,,,,,
42410,,6,32.47,$194.82,0,999,90,No,
42415,,25,32.47,$811.75,0,999,90,No,
42420,,28,32.47,$909.16,0,999,90,No,
42425,,12,32.47,$389.64,0,999,90,No,
42426,,34.38,32.47,"$1,116.32",0,999,90,No,
4242F,,,,Not a benefit,,,,,
42440,,12,32.47,$389.64,0,999,90,No,
42450,,10.99,32.47,$356.85,0,999,90,No,
4245F,,,,Not a benefit,,,,,
4248F,,,,Not a benefit,,,,,
42500,,7,32.47,$227.29,0,999,90,No,
42505,,11,32.47,$357.17,0,999,90,No,
42507,,13,32.47,$422.11,0,999,90,No,
42508,,13,32.47,$422.11,0,999,90,No,
42509,,22,32.47,$714.34,0,999,90,No,
4250F,,,,Not a benefit,,,,,
42510,,13,32.47,$422.11,0,999,90,No,
42550,,0.9,32.47,$29.22,0,999,0,No,
4255F,,,,Not a benefit,,,,,
4256F,,,,Not a benefit,,,,,
42600,,10,32.47,$324.70,0,999,90,No,
4260F,,,,Not a benefit,,,,,
4261F,,,,Not a benefit,,,,,
42650,,0.5,32.47,$16.24,0,999,0,No,
4265F,,,,Not a benefit,,,,,
42660,,0.5,32.47,$16.24,0,999,0,No,
42665,,1,32.47,$32.47,0,999,90,No,
4266F,,,,Not a benefit,,,,,
4267F,,,,Not a benefit,,,,,
4268F,,,,Not a benefit,,,,,
42699,,,,Code is manually priced,0,999,90,No,
4269F,,,,Not a benefit,,,,,
42700,,1.2,32.47,$38.96,0,999,10,No,
4270F,,,,Not a benefit,,,,,
4271F,,,,Not a benefit,,,,,
42720,,2.4,32.47,$77.93,0,999,10,No,
42725,,5,32.47,$162.35,0,999,90,No,
4274F,,,,Not a benefit,,,,,
4279F,,,,Not a benefit,,,,,
42800,,0.8,32.47,$25.98,0,999,10,No,
42802,,1.4,32.47,$45.46,0,999,10,No,
42804,,1,32.47,$32.47,0,999,10,No,
42806,,1,32.47,$32.47,0,999,10,No,
42808,,3,32.47,$97.41,0,999,10,No,
42809,,1,32.47,$32.47,0,999,10,No,
4280F,,,,Not a benefit,,,,,
42810,,3,32.47,$97.41,0,999,90,No,
42815,,9.8,32.47,$318.21,0,999,90,No,
42820,,5.5,32.47,$178.59,0,12,90,No,
42821,,6,32.47,$194.82,12,999,90,No,
42825,,5,32.47,$162.35,0,11,90,No,
42826,,6,32.47,$194.82,12,999,90,No,
42830,,3,32.47,$97.41,0,11,90,No,
42831,,3,32.47,$97.41,12,999,90,No,
42835,,3,32.47,$97.41,0,11,90,No,
42836,,3,32.47,$97.41,12,999,90,No,
42842,,15,32.47,$487.05,0,999,90,No,
42844,,18,32.47,$584.46,0,999,90,No,
42845,,18,32.47,$584.46,0,999,90,No,
42860,,2.8,32.47,$90.92,0,999,90,No,
42870,,4.4,32.47,$142.87,0,999,90,No,
42890,,12,32.47,$389.64,0,999,90,No,
42892,,15,32.47,$487.05,0,999,90,No,
42894,,18,32.47,$584.46,0,999,90,No,
42900,,5,32.47,$162.35,0,999,10,No,
4290F,,,,Not a benefit,,,,,
4293F,,,,Not a benefit,,,,,
42950,,13.36,32.47,$433.80,0,999,90,No,
42953,,12.04,32.47,$390.94,0,999,90,No,
42955,,5,32.47,$162.35,0,999,90,No,
42960,,1.3,32.47,$42.21,0,999,10,No,
42961,,1.3,32.47,$42.21,0,999,90,No,
42962,,2,32.47,$64.94,0,999,90,No,
42970,,3.1,32.47,$100.66,0,999,90,No,
42971,,3.1,32.47,$100.66,0,999,90,No,
42972,,4,32.47,$129.88,0,999,90,No,
42999,,,,Code is manually priced,0,999,90,No,
4300F,,,,Not a benefit,,,,,
4301F,,,,Not a benefit,,,,,
43020,,14,32.47,$454.58,0,999,90,No,
43030,,12.5,32.47,$405.88,0,999,90,No,
43045,,18,32.47,$584.46,0,999,90,No,
4305F,,,,Not a benefit,,,,,
4306F,,,,Not a benefit,,,,,
43100,,14,32.47,$454.58,0,999,90,No,
43101,,19,32.47,$616.93,0,999,90,No,
43107,,42.22,32.47,"$1,370.88",0,999,90,No,
43108,,77.34,32.47,"$2,511.23",0,999,90,No,
43112,,49.07,32.47,"$1,593.30",0,999,90,No,
43113,,77.29,32.47,"$2,509.61",0,999,90,No,
43116,,87.94,32.47,"$2,855.41",0,999,90,No,
43117,,49.3,32.47,"$1,600.77",0,999,90,No,
43118,,63.66,32.47,"$2,067.04",0,999,90,No,
43121,,56.54,32.47,"$1,835.85",0,999,90,No,
43122,,46.02,32.47,"$1,494.27",0,999,90,No,
43123,,77.75,32.47,"$2,524.54",0,999,90,No,
43124,,66.47,32.47,"$2,158.28",0,999,90,No,
43130,,13,32.47,$422.11,0,999,90,No,
43135,,20,32.47,$649.40,0,999,90,No,
43200,,3.3,32.47,$107.15,0,999,0,No,
43201,,5.09,32.47,$165.27,0,999,0,No,
43202,,1,32.47,$32.47,0,999,0,No,
43204,,5.81,32.47,$188.65,0,999,0,No,
43205,,4.88,32.47,$158.45,0,999,0,No,
4320F,,,,Not a benefit,,,,,
43215,,1.7,32.47,$55.20,0,999,0,No,
43216,,4.99,32.47,$162.03,0,999,0,No,
43217,,2.2,32.47,$71.43,0,999,0,No,
43219,,2.7,32.47,$87.67,0,999,0,No,
43220,,1.5,32.47,$48.71,0,999,0,No,
43226,,0.8,32.47,$25.98,0,999,0,No,
43227,,1.5,32.47,$48.71,0,999,0,No,
43228,,0.7,32.47,$22.73,0,999,0,No,
4322F,,,,Not a benefit,,,,,
43231,,4.94,32.47,$160.40,0,999,0,No,
43232,,6.02,32.47,$195.47,0,999,0,No,
43234,,4.2,32.47,$136.37,0,999,0,No,
43235,,4.2,32.47,$136.37,0,999,0,No,
43236,,5.94,32.47,$192.87,0,999,0,No,
43237,,4.28,32.47,$138.97,0,999,0,No,
43238,,5.31,32.47,$172.42,0,999,0,No,
43239,,0.6,32.47,$19.48,0,999,0,No,
43240,,8.31,32.47,$269.83,0,999,0,No,
43241,,2.18,32.47,$70.78,0,999,0,No,
43242,,6.57,32.47,$213.33,0,999,0,No,
43243,,6,32.47,$194.82,0,999,0,No,
