,,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after July 1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
J9306,,10.42,1.00,$10.42,000,999,000,No,
J9307,,171.12,1.00,$171.12,000,999,000,No,
J9310,,708.13,1.00,$708.13,000,999,000,No,
J9315,,226.56,1.00,$226.56,000,999,000,No,
J9320,,300.37,1.00,$300.37,000,999,000,No,
J9328,,5.08,1.00,$5.08,000,999,000,No,
J9330,,51.90,1.00,$51.90,000,999,000,No,
J9340,,103.55,1.00,$103.55,000,999,000,No,
J9351,,28.24,1.00,$28.24,000,999,000,No,
J9354,,29.87,1.00,$29.87,000,999,000,No,
J9355,,82.66,1.00,$82.66,000,999,000,No,
J9357,,1038.02,1.00,$1038.02,000,999,000,No,
J9360,,1.08,1.00,$1.08,000,999,000,No,
J9370,,41.95,1.00,$41.95,000,999,000,No,
J9390,,82.44,1.00,$82.44,000,999,000,No,
J9395,,87.77,1.00,$87.77,000,999,000,No,
J9400,,9.57,1.00,$9.57,000,999,000,No,
J9600,,2894.04,1.00,$2894.04,000,999,000,No,
J9999,,,,Code is manually priced,000,999,000,No,
K0001,,586.88,1.00,$586.88,000,999,000,Yes,
K0001,rental modifier(s),50.31,1.00,$50.31,000,999,000,Yes,
K0002,,635.31,1.00,$635.31,000,999,000,Yes,
K0002,rental modifier(s),50.31,1.00,$50.31,000,999,000,Yes,
K0003,,765.76,1.00,$765.76,000,999,000,Yes,
K0003,rental modifier(s),50.31,1.00,$50.31,000,999,000,Yes,
K0004,,753.75,1.00,$753.75,000,999,000,Yes,
K0004,rental modifier(s),55.34,1.00,$55.34,000,999,000,Yes,
K0005,,2031.82,1.00,$2031.82,000,999,000,Yes,
K0005,Rental modifier(s),55.34,1.00,$55.34,000,999,000,Yes,
K0006,,981.32,1.00,$981.32,000,999,000,Yes,
K0006,rental modifier(s),58.37,1.00,$58.37,000,999,000,Yes,
K0007,,1268.87,1.00,$1268.87,000,999,000,Yes,
K0007,rental modifier(s),58.37,1.00,$58.37,000,999,000,Yes,
K0009,,,,Code is manually priced,000,999,000,No,
K0010,Rental modifier(s),133.20,1.00,$133.20,000,999,000,Yes,
K0010,,4311.22,1.00,$4311.22,000,999,000,Yes,
K0011,Rental modifier(s),133.20,1.00,$133.20,000,999,000,Yes,
K0011,,5185.78,1.00,$5185.78,000,999,000,Yes,
K0012,Rental modifier(s),133.20,1.00,$133.20,000,999,000,Yes,
K0012,,4208.58,1.00,$4208.58,000,999,000,Yes,
K0014,,,,Code is manually priced,000,999,000,Yes,
K0015,,153.21,1.00,$153.21,000,999,000,Yes,
K0017,,43.08,1.00,$43.08,000,999,000,Yes,
K0018,,24.08,1.00,$24.08,000,999,000,Yes,
K0019,,14.36,1.00,$14.36,000,999,000,sometimes,
K0020,,39.17,1.00,$39.17,000,999,000,Yes,
K0037,,47.11,1.00,$47.11,000,999,000,Yes,
K0038,,23.73,1.00,$23.73,000,999,000,Sometimes,
K0039,,46.19,1.00,$46.19,000,999,000,Sometimes,
K0040,,82.23,1.00,$82.23,000,999,000,Sometimes,
K0041,,51.81,1.00,$51.81,000,999,000,Sometimes,
K0042,,35.93,1.00,$35.93,000,999,000,Sometimes,
K0043,,19.58,1.00,$19.58,000,999,000,Sometimes,
K0044,,30.05,1.00,$30.05,000,999,000,Sometimes,
K0045,,135.65,1.00,$135.65,000,999,000,Sometimes,
K0046,,19.02,1.00,$19.02,000,999,000,Sometimes,
K0047,,78.01,1.00,$78.01,000,999,000,Sometimes,
K0050,,25.05,1.00,$25.05,000,999,000,Yes,
K0051,,11.22,1.00,$11.22,000,999,000,Yes,
K0052,,63.96,1.00,$63.96,000,999,000,sometimes,
K0053,,110.04,1.00,$110.04,000,999,000,Yes,
K0056,,102.59,1.00,$102.59,000,999,000,Yes,
K0065,,43.50,1.00,$43.50,000,999,000,yes,
K0069,,97.77,1.00,$97.77,000,999,000,Sometimes,
K0070,,179.20,1.00,$179.20,000,999,000,Sometimes,
K0071,,117.85,1.00,$117.85,000,999,000,Sometimes,
K0072,,70.94,1.00,$70.94,000,999,000,Sometimes,
K0073,,34.04,1.00,$34.04,000,999,000,No,
K0077,,63.48,1.00,$63.48,000,999,000,sometimes,
K0098,,22.95,1.00,$22.95,000,999,000,Yes,
K0105,,97.26,1.00,$97.26,000,999,000,Yes,
K0108,,,,Code is manually priced,000,999,000,Yes,
K0195,,34.51,1.00,$34.51,000,999,000,Yes,
K0195,rental modifier(s),6.87,1.00,$6.87,000,999,000,Yes,
K0455,Rental modifier(s),259.11,1.00,$259.11,000,999,000,Yes,
K0455,,,,Code is manually priced,000,999,000,No,
K0462,Rental modifier(s),143.40,1.00,$143.40,000,999,000,Yes,
K0552,,2.63,1.00,$2.63,000,999,000,No,
K0601,,1.10,1.00,$1.10,000,999,000,No,
K0602,,6.34,1.00,$6.34,000,999,000,No,
K0603,,0.58,1.00,$0.58,000,999,000,No,
K0604,,6.08,1.00,$6.08,000,999,000,No,
K0605,,14.57,1.00,$14.57,000,999,000,No,
K0606,Rental modifier(s),1553.88,1.00,$1553.88,001,999,000,Yes,
K0606,,,,Code is manually priced,001,999,000,No,
K0607,,193.80,1.00,$193.80,001,999,000,Yes,
K0608,,120.94,1.00,$120.94,001,999,000,Yes,
K0609,,804.35,1.00,$804.35,001,999,000,Yes,
K0669,,,,Code is manually priced,000,999,000,Yes,
K0672,,57.16,1.00,$57.16,000,999,000,No,
K0730,,,,Code is manually priced,001,999,000,No,
K0733,,21.06,1.00,$21.06,000,999,000,sometimes,
K0738,Rental modifier(s),,,Code is manually priced,000,999,000,No,
K0738,,,,Code is manually priced,000,999,000,No,
K0739,,25.95,1.00,$25.95,001,999,000,sometimes,
K0740,,25.05,1.00,$25.05,001,999,000,Sometimes,
K0743,,,,Not a benefit,,,,,
K0744,,,,Not a benefit,,,,,
K0745,,,,Not a benefit,,,,,
K0746,,,,Not a benefit,,,,,
K0800,,1090.07,1.00,$1090.07,000,999,000,Yes,
K0800,Rental modifier(s),106.87,1.00,$106.87,000,999,000,Yes,
K0801,Rental modifier(s),168.90,1.00,$168.90,000,999,000,Yes,
K0801,,1757.43,1.00,$1757.43,000,999,000,Yes,
K0802,Rental modifier(s),191.14,1.00,$191.14,000,999,000,Yes,
K0802,,1988.84,1.00,$1988.84,000,999,000,Yes,
K0806,,1318.70,1.00,$1318.70,000,999,000,Yes,
K0806,rental modifier(s),129.28,1.00,$129.28,000,999,000,Yes,
K0807,Rental modifier(s),192.32,1.00,$192.32,000,999,000,Yes,
K0807,,2000.98,1.00,$2000.98,000,999,000,Yes,
K0808,Rental modifier(s),297.56,1.00,$297.56,000,999,000,Yes,
K0808,,3095.93,1.00,$3095.93,000,999,000,Yes,
K0812,Rental modifier(s),,,Code is manually priced,000,999,000,No,
K0812,,,,Code is manually priced,000,999,000,No,
K0813,Rental modifier(s),195.51,1.00,$195.51,000,999,000,Yes,
K0813,,2375.78,1.00,$2375.78,000,999,000,Yes,
K0814,Rental modifier(s),250.27,1.00,$250.27,000,999,000,Yes,
K0814,,3040.93,1.00,$3040.93,000,999,000,Yes,
K0815,Rental modifier(s),284.98,1.00,$284.98,000,999,000,Yes,
K0815,,3462.91,1.00,$3462.91,000,999,000,Yes,
K0816,Rental modifier(s),272.93,1.00,$272.93,000,999,000,Yes,
K0816,,3316.28,1.00,$3316.28,000,999,000,Yes,
K0820,Rental modifier(s),208.83,1.00,$208.83,000,999,000,Yes,
K0820,,2537.48,1.00,$2537.48,000,999,000,Yes,
K0821,Rental modifier(s),268.08,1.00,$268.08,000,999,000,Yes,
K0821,,3257.49,1.00,$3257.49,000,999,000,Yes,
K0822,Rental modifier(s),323.98,1.00,$323.98,000,999,000,Yes,
K0822,,3947.25,1.00,$3947.25,000,999,000,Yes,
K0823,,2914.50,1.00,$2914.50,000,999,000,Yes,
K0823,rental modifier(s),332.61,1.00,$332.61,000,999,000,Yes,
K0824,Rental modifier(s),392.49,1.00,$392.49,000,999,000,Yes,
K0824,,4769.18,1.00,$4769.18,000,999,000,Yes,
K0825,,4165.40,1.00,$4165.40,000,999,000,Yes,
K0825,rental modifier(s),366.47,1.00,$366.47,000,999,000,Yes,
K0826,Rental modifier(s),508.10,1.00,$508.10,000,999,000,Yes,
K0826,,6174.14,1.00,$6174.14,000,999,000,Yes,
K0827,Rental modifier(s),454.00,1.00,$454.00,000,999,000,Yes,
K0827,,4713.24,1.00,$4713.24,000,999,000,Yes,
K0828,Rental modifier(s),559.89,1.00,$559.89,000,999,000,Yes,
K0828,,6803.34,1.00,$6803.34,000,999,000,Yes,
K0829,Rental modifier(s),514.12,1.00,$514.12,000,999,000,Yes,
K0829,,5920.55,1.00,$5920.55,000,999,000,Yes,
K0830,Rental modifier(s),369.48,1.00,$369.48,000,999,000,Yes,
K0830,,3844.10,1.00,$3844.10,000,999,000,Yes,
K0831,Rental modifier(s),369.48,1.00,$369.48,000,999,000,Yes,
K0831,,3844.10,1.00,$3844.10,000,999,000,Yes,
K0835,Rental modifier(s),328.85,1.00,$328.85,000,999,000,Yes,
K0835,,4069.58,1.00,$4069.58,000,999,000,Yes,
K0836,Rental modifier(s),341.02,1.00,$341.02,000,999,000,Yes,
K0836,,4143.63,1.00,$4143.63,000,999,000,Yes,
K0837,Rental modifier(s),392.49,1.00,$392.49,000,999,000,Yes,
K0837,,4769.18,1.00,$4769.18,000,999,000,Yes,
K0838,Rental modifier(s),351.12,1.00,$351.12,000,999,000,Yes,
K0838,,4305.82,1.00,$4305.82,000,999,000,Yes,
K0839,Rental modifier(s),508.10,1.00,$508.10,000,999,000,Yes,
K0839,,6174.14,1.00,$6174.14,000,999,000,Yes,
K0840,Rental modifier(s),769.81,1.00,$769.81,000,999,000,Yes,
K0840,,9354.13,1.00,$9354.13,000,999,000,Yes,
K0841,Rental modifier(s),350.01,1.00,$350.01,000,999,000,Yes,
K0841,,4253.04,1.00,$4253.04,000,999,000,Yes,
K0842,Rental modifier(s),350.01,1.00,$350.01,000,999,000,Yes,
K0842,,4253.04,1.00,$4253.04,000,999,000,Yes,
K0843,Rental modifier(s),421.41,1.00,$421.41,000,999,000,Yes,
K0843,,5120.68,1.00,$5120.68,000,999,000,Yes,
K0848,Rental modifier(s),428.28,1.00,$428.28,000,999,000,Yes,
K0848,,5005.57,1.00,$5005.57,000,999,000,Yes,
K0849,Rental modifier(s),411.77,1.00,$411.77,000,999,000,Yes,
K0849,,5003.59,1.00,$5003.59,000,999,000,Yes,
K0850,Rental modifier(s),496.80,1.00,$496.80,000,999,000,Yes,
K0850,,6046.69,1.00,$6046.69,000,999,000,Yes,
K0851,Rental modifier(s),477.66,1.00,$477.66,000,999,000,Yes,
K0851,,5654.25,1.00,$5654.25,000,999,000,Yes,
K0852,Rental modifier(s),574.03,1.00,$574.03,000,999,000,Yes,
K0852,,6975.09,1.00,$6975.09,000,999,000,Yes,
K0853,Rental modifier(s),589.66,1.00,$589.66,000,999,000,Yes,
K0853,,7165.15,1.00,$7165.15,000,999,000,Yes,
K0854,Rental modifier(s),781.18,1.00,$781.18,000,999,000,Yes,
K0854,,9492.29,1.00,$9492.29,000,999,000,Yes,
K0855,Rental modifier(s),737.94,1.00,$737.94,000,999,000,Yes,
K0855,,8966.89,1.00,$8966.89,000,999,000,Yes,
K0856,Rental modifier(s),459.72,1.00,$459.72,000,999,000,Yes,
K0856,,5586.20,1.00,$5586.20,000,999,000,Yes,
K0857,Rental modifier(s),468.93,1.00,$468.93,000,999,000,Yes,
K0857,,5698.18,1.00,$5698.18,000,999,000,Yes,
K0858,Rental modifier(s),570.38,1.00,$570.38,000,999,000,Yes,
K0858,,6930.77,1.00,$6930.77,000,999,000,Yes,
K0859,Rental modifier(s),543.97,1.00,$543.97,000,999,000,Yes,
K0859,,6438.85,1.00,$6438.85,000,999,000,Yes,
K0860,Rental modifier(s),814.85,1.00,$814.85,000,999,000,Yes,
K0860,,9901.47,1.00,$9901.47,000,999,000,Yes,
K0861,Rental modifier(s),536.32,1.00,$536.32,000,999,000,Yes,
K0861,,5579.79,1.00,$5579.79,000,999,000,Yes,
K0862,Rental modifier(s),570.38,1.00,$570.38,000,999,000,Yes,
K0862,,6930.77,1.00,$6930.77,000,999,000,Yes,
K0863,Rental modifier(s),814.85,1.00,$814.85,000,999,000,Yes,
K0863,,9901.47,1.00,$9901.47,000,999,000,Yes,
K0864,,12376.72,1.00,$12376.72,000,999,000,Yes,
K0864,Rental modifier(s),969.68,1.00,$969.68,000,999,000,Yes,
K0868,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0868,,,,Code is manually priced,000,999,000,Yes,
K0869,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0869,,,,Code is manually priced,000,999,000,Yes,
K0870,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0870,,,,Code is manually priced,000,999,000,Yes,
K0871,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0871,,,,Code is manually priced,000,999,000,Yes,
K0877,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0877,,,,Code is manually priced,000,999,000,Yes,
K0878,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0878,,,,Code is manually priced,000,999,000,Yes,
K0879,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0879,,,,Code is manually priced,000,999,000,Yes,
K0880,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0880,,,,Code is manually priced,000,999,000,Yes,
K0884,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0884,,9246.44,1.00,$92.46,000,999,000,Yes,
K0885,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0885,,,,Code is manually priced,000,999,000,Yes,
K0886,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0886,,,,Code is manually priced,000,999,000,Yes,
K0890,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0890,,,,Code is manually priced,000,999,000,Yes,
K0891,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0891,,,,Code is manually priced,000,999,000,Yes,
K0898,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0898,,,,Code is manually priced,000,999,000,Yes,
K0899,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
K0899,,,,Code is manually priced,000,999,000,Yes,
K0901,,654.44,1.00,$654.44,000,999,000,No,
K0902,,569.46,1.00,$569.46,000,999,000,No,
L0112,,1217.55,1.00,$1217.55,000,999,000,Yes,
L0113,,244.86,1.00,$244.86,000,999,000,Yes,
L0120,,15.97,1.00,$15.97,000,999,000,No,
L0130,,72.91,1.00,$72.91,000,999,000,Yes,
L0140,,44.10,1.00,$44.10,000,999,000,Yes,
L0150,,68.46,1.00,$68.46,000,999,000,Yes,
L0160,,81.05,1.00,$81.05,000,999,000,Yes,
L0170,,366.79,1.00,$366.79,000,999,000,Yes,
L0172,,79.43,1.00,$79.43,000,999,000,Yes,
L0174,,193.45,1.00,$193.45,000,999,000,Yes,
L0180,,223.10,1.00,$223.10,000,999,000,Yes,
L0190,,309.69,1.00,$309.69,000,999,000,Yes,
L0200,,340.49,1.00,$340.49,000,999,000,Yes,
L0220,,73.35,1.00,$73.35,000,999,000,Yes,
L0450,,138.00,1.00,$138.00,000,999,000,No,
L0452,,284.35,1.00,$284.35,000,999,000,No,
L0454,,297.77,1.00,$297.77,000,999,000,No,
L0455,,254.20,1.00,$254.20,000,999,000,No,
L0456,,853.93,1.00,$853.93,000,999,000,No,
L0457,,728.99,1.00,$728.99,000,999,000,No,
L0458,,775.83,1.00,$775.83,000,999,000,No,
L0460,,861.88,1.00,$861.88,000,999,000,No,
L0462,,1072.01,1.00,$1072.01,000,999,000,No,
L0464,,1276.19,1.00,$1276.19,000,999,000,No,
L0466,,314.09,1.00,$314.09,000,999,000,No,
L0467,,264.64,1.00,$264.64,000,999,000,No,
L0468,,368.79,1.00,$368.79,000,999,000,No,
L0469,,310.74,1.00,$310.74,000,999,000,No,
L0470,,512.97,1.00,$512.97,000,999,000,No,
L0472,,321.05,1.00,$321.05,000,999,000,No,
L0480,,1405.09,1.00,$1405.09,000,999,000,No,
L0482,,1571.16,1.00,$1571.16,000,999,000,No,
L0484,,1695.71,1.00,$1695.71,000,999,000,No,
L0486,,1718.13,1.00,$1718.13,000,999,000,No,
L0488,,873.26,1.00,$873.26,000,999,000,No,
L0490,,246.05,1.00,$246.05,000,999,000,No,
L0491,,460.15,1.00,$460.15,000,999,000,No,
L0492,,289.98,1.00,$289.98,000,999,000,No,
L0621,,62.38,1.00,$62.38,000,999,000,No,
L0622,,141.30,1.00,$141.30,000,999,000,No,
L0623,,48.14,1.00,$48.14,000,999,000,No,
L0624,,,,Code is manually priced,000,999,000,No,
L0625,,32.63,1.00,$32.63,000,999,000,No,
L0626,,46.19,1.00,$46.19,000,999,000,No,
L0627,,243.56,1.00,$243.56,000,999,000,No,
L0628,,49.69,1.00,$49.69,000,999,000,No,
L0629,,174.09,1.00,$174.09,000,999,000,No,
L0630,,95.95,1.00,$95.95,000,999,000,No,
L0631,,608.25,1.00,$608.25,000,999,000,No,
L0632,,1006.83,1.00,$1006.83,000,999,000,No,
L0633,,169.92,1.00,$169.92,000,999,000,No,
L0634,,345.81,1.00,$345.81,000,999,000,No,
L0635,,530.44,1.00,$530.44,000,999,000,No,
L0636,,923.04,1.00,$923.04,000,999,000,No,
L0637,,613.32,1.00,$613.32,000,999,000,No,
L0638,,779.95,1.00,$779.95,000,999,000,No,
L0639,,613.32,1.00,$613.32,000,999,000,No,
L0640,,618.76,1.00,$618.76,000,999,000,No,
L0641,,57.23,1.00,$57.23,000,999,000,No,
L0642,,301.88,1.00,$301.88,000,999,000,No,
L0643,,118.93,1.00,$118.93,000,999,000,No,
L0648,,753.95,1.00,$753.95,000,999,000,No,
L0649,,210.60,1.00,$210.60,000,999,000,No,
L0650,,760.20,1.00,$760.20,000,999,000,No,
L0651,,760.20,1.00,$760.20,000,999,000,No,
L0700,,1115.22,1.00,$1115.22,000,999,000,No,
L0710,,1436.97,1.00,$1436.97,000,999,000,No,
L0810,,1306.59,1.00,$1306.59,000,999,000,No,
L0820,,1199.23,1.00,$1199.23,000,999,000,No,
L0830,,1864.77,1.00,$1864.77,000,999,000,No,
L0859,,,,Not a benefit,,,,,
L0861,,187.50,1.00,$187.50,000,999,000,No,
L0970,,120.13,1.00,$120.13,000,999,000,No,
L0972,,65.91,1.00,$65.91,000,999,000,No,
L0974,,79.12,1.00,$79.12,000,999,000,No,
L0976,,146.19,1.00,$146.19,000,999,000,No,
L0978,,64.86,1.00,$64.86,000,999,000,No,
L0980,,10.45,1.00,$10.45,000,999,000,No,
L0982,,10.88,1.00,$10.88,000,999,000,No,
L0984,,40.64,1.00,$40.64,000,999,000,No,
L0999,,,,Code is manually priced,000,999,000,No,
L1000,,1495.94,1.00,$1495.94,000,999,000,No,
L1001,Rental modifier(s),,,Code is manually priced,000,999,000,No,
L1001,,811.19,1.00,$811.19,000,999,000,No,
L1005,,2784.32,1.00,$2784.32,000,999,000,No,
L1010,,29.61,1.00,$29.61,000,999,000,No,
L1020,,57.19,1.00,$57.19,000,999,000,No,
L1025,,83.20,1.00,$83.20,000,999,000,No,
L1030,,38.28,1.00,$38.28,000,999,000,No,
L1040,,43.37,1.00,$43.37,000,999,000,No,
L1050,,50.14,1.00,$50.14,000,999,000,No,
L1060,,57.60,1.00,$57.60,000,999,000,No,
L1070,,42.18,1.00,$42.18,000,999,000,No,
L1080,,51.42,1.00,$51.42,000,999,000,No,
L1085,,55.29,1.00,$55.29,000,999,000,No,
L1090,,53.52,1.00,$53.52,000,999,000,No,
L1100,,61.02,1.00,$61.02,000,999,000,No,
L1110,,78.66,1.00,$78.66,000,999,000,No,
L1120,,15.72,1.00,$15.72,000,999,000,No,
L1200,,1131.30,1.00,$1131.30,000,999,000,No,
L1210,,190.97,1.00,$190.97,000,999,000,No,
L1220,,139.08,1.00,$139.08,000,999,000,No,
L1230,,596.04,1.00,$596.04,000,999,000,No,
L1240,,46.76,1.00,$46.76,000,999,000,No,
L1250,,28.81,1.00,$28.81,000,999,000,No,
L1260,,45.55,1.00,$45.55,000,999,000,No,
L1270,,38.82,1.00,$38.82,000,999,000,No,
L1280,,51.93,1.00,$51.93,000,999,000,No,
L1290,,47.32,1.00,$47.32,000,999,000,No,
L1300,,1249.89,1.00,$1249.89,000,999,000,No,
L1310,,1654.19,1.00,$1654.19,000,999,000,No,
L1499,,,,Code is manually priced,000,999,000,No,
L1600,,80.42,1.00,$80.42,000,999,000,No,
L1610,,24.99,1.00,$24.99,000,999,000,No,
L1620,,80.66,1.00,$80.66,000,999,000,No,
L1630,,136.33,1.00,$136.33,000,999,000,No,
L1640,,345.37,1.00,$345.37,000,999,000,No,
L1650,,157.07,1.00,$157.07,000,999,000,No,
L1652,,306.07,1.00,$306.07,000,999,000,No,
L1660,,103.05,1.00,$103.05,000,999,000,No,
L1680,,733.61,1.00,$733.61,000,999,000,No,
L1685,,529.36,1.00,$529.36,000,999,000,No,
L1686,,619.02,1.00,$619.02,000,999,000,No,
L1690,,1258.83,1.00,$1258.83,000,999,000,No,
L1700,,1228.68,1.00,$1228.68,000,999,000,No,
L1710,,1004.15,1.00,$1004.15,000,999,000,No,
L1720,,875.50,1.00,$875.50,000,999,000,No,
L1730,,682.59,1.00,$682.59,000,999,000,No,
L1755,,1273.85,1.00,$1273.85,000,999,000,No,
L1810,,60.76,1.00,$60.76,000,999,000,No,
L1812,,68.45,1.00,$68.45,000,999,000,No,
L1820,,85.35,1.00,$85.35,000,999,000,No,
L1830,,55.63,1.00,$55.63,000,999,000,No,
L1831,,252.70,1.00,$252.70,000,999,000,No,
L1832,,332.78,1.00,$332.78,000,999,000,No,
L1833,,412.15,1.00,$412.15,000,999,000,No,
L1834,,651.14,1.00,$651.14,000,999,000,No,
L1836,,114.57,1.00,$114.57,000,999,000,No,
L1840,,503.29,1.00,$503.29,000,999,000,No,
L1843,,601.78,1.00,$601.78,000,999,000,No,
L1844,,982.48,1.00,$982.48,000,999,000,No,
L1845,,523.65,1.00,$523.65,000,999,000,No,
L1846,,903.04,1.00,$903.04,000,999,000,No,
L1847,,480.53,1.00,$480.53,000,999,000,No,
L1848,,421.58,1.00,$421.58,000,999,000,No,
L1850,,223.33,1.00,$223.33,000,999,000,No,
L1860,,654.61,1.00,$654.61,000,999,000,No,
L1900,,236.71,1.00,$236.71,000,999,000,No,
L1902,,48.07,1.00,$48.07,000,999,000,No,
L1904,,333.71,1.00,$333.71,000,999,000,No,
L1906,,96.54,1.00,$96.54,000,999,000,No,
L1907,,483.10,1.00,$483.10,000,999,000,No,
L1910,,204.10,1.00,$204.10,000,999,000,No,
L1920,,268.22,1.00,$268.22,000,999,000,No,
L1930,,160.16,1.00,$160.16,000,999,000,No,
L1932,,766.13,1.00,$766.13,000,999,000,No,
L1940,,306.77,1.00,$306.77,000,999,000,No,
L1945,,547.43,1.00,$547.43,000,999,000,No,
L1950,,485.19,1.00,$485.19,000,999,000,No,
L1951,,721.06,1.00,$721.06,000,999,000,No,
L1960,,343.83,1.00,$343.83,000,999,000,No,
L1970,,463.72,1.00,$463.72,000,999,000,No,
L1971,,402.42,1.00,$402.42,000,999,000,No,
L1980,,246.86,1.00,$246.86,000,999,000,No,
L1990,,276.51,1.00,$276.51,000,999,000,No,
L2000,,720.84,1.00,$720.84,000,999,000,No,
L2005,,3525.28,1.00,$3525.28,000,999,000,No,
L2010,,633.62,1.00,$633.62,000,999,000,No,
L2020,,639.11,1.00,$639.11,000,999,000,No,
L2030,,617.98,1.00,$617.98,000,999,000,No,
L2034,,1786.92,1.00,$1786.92,000,999,000,No,
L2035,,150.69,1.00,$150.69,000,999,000,No,
L2036,,1263.33,1.00,$1263.33,000,999,000,No,
L2037,,1002.85,1.00,$1002.85,000,999,000,No,
L2038,,809.39,1.00,$809.39,000,999,000,No,
L2040,,138.90,1.00,$138.90,000,999,000,No,
L2050,,382.46,1.00,$382.46,000,999,000,No,
L2060,,437.90,1.00,$437.90,000,999,000,No,
L2070,,76.06,1.00,$76.06,000,999,000,No,
L2080,,219.40,1.00,$219.40,000,999,000,No,
L2090,,337.02,1.00,$337.02,000,999,000,No,
L2106,,329.57,1.00,$329.57,000,999,000,No,
L2108,,912.88,1.00,$912.88,000,999,000,No,
L2112,,284.62,1.00,$284.62,000,999,000,No,
L2114,,352.35,1.00,$352.35,000,999,000,No,
L2116,,428.63,1.00,$428.63,000,999,000,No,
L2126,,771.85,1.00,$771.85,000,999,000,No,
L2128,,1133.18,1.00,$1133.18,000,999,000,No,
L2132,,839.21,1.00,$839.21,000,999,000,No,
L2134,,633.62,1.00,$633.62,000,999,000,No,
L2136,,749.55,1.00,$749.55,000,999,000,No,
L2180,,91.82,1.00,$91.82,000,999,000,No,
L2182,,26.24,1.00,$26.24,000,999,000,No,
L2184,,73.43,1.00,$73.43,000,999,000,No,
L2186,,94.45,1.00,$94.45,000,999,000,No,
L2188,,191.40,1.00,$191.40,000,999,000,No,
L2190,,54.54,1.00,$54.54,000,999,000,No,
L2192,,231.23,1.00,$231.23,000,999,000,No,
L2200,,34.70,1.00,$34.70,000,999,000,No,
L2210,,53.96,1.00,$53.96,000,999,000,No,
L2220,,63.87,1.00,$63.87,000,999,000,No,
L2230,,50.40,1.00,$50.40,000,999,000,No,
L2232,,82.50,1.00,$82.50,000,999,000,No,
L2240,,50.36,1.00,$50.36,000,999,000,No,
L2250,,253.28,1.00,$253.28,000,999,000,No,
L2260,,139.86,1.00,$139.86,000,999,000,No,
L2265,,70.89,1.00,$70.89,000,999,000,No,
L2270,,35.53,1.00,$35.53,000,999,000,No,
L2275,,89.69,1.00,$89.69,000,999,000,No,
L2280,,247.84,1.00,$247.84,000,999,000,No,
L2300,,162.10,1.00,$162.10,000,999,000,No,
L2310,,105.96,1.00,$105.96,000,999,000,No,
L2320,,160.18,1.00,$160.18,000,999,000,No,
L2330,,268.47,1.00,$268.47,000,999,000,No,
L2335,,143.50,1.00,$143.50,000,999,000,No,
L2340,,269.10,1.00,$269.10,000,999,000,No,
L2350,,626.62,1.00,$626.62,000,999,000,No,
L2360,,34.62,1.00,$34.62,000,999,000,No,
L2370,,153.99,1.00,$153.99,000,999,000,No,
L2375,,64.46,1.00,$64.46,000,999,000,No,
L2380,,127.80,1.00,$127.80,000,999,000,No,
L2385,,107.50,1.00,$107.50,000,999,000,No,
L2387,,131.42,1.00,$131.42,000,999,000,No,
L2390,,87.86,1.00,$87.86,000,999,000,No,
L2395,,111.94,1.00,$111.94,000,999,000,No,
L2397,,77.53,1.00,$77.53,000,999,000,No,
L2405,,40.86,1.00,$40.86,000,999,000,No,
L2415,,102.27,1.00,$102.27,000,999,000,No,
L2425,,120.68,1.00,$120.68,000,999,000,No,
L2430,,123.10,1.00,$123.10,000,999,000,No,
L2492,,67.84,1.00,$67.84,000,999,000,No,
L2500,,222.20,1.00,$222.20,000,999,000,No,
L2510,,413.42,1.00,$413.42,000,999,000,No,
L2520,,300.79,1.00,$300.79,000,999,000,No,
L2525,,745.89,1.00,$745.89,000,999,000,No,
L2526,,514.59,1.00,$514.59,000,999,000,No,
L2530,,154.25,1.00,$154.25,000,999,000,No,
L2540,,265.99,1.00,$265.99,000,999,000,No,
L2550,,308.85,1.00,$308.85,000,999,000,No,
L2570,,290.57,1.00,$290.57,000,999,000,No,
L2580,,421.49,1.00,$421.49,000,999,000,No,
